index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,bulbonline,lineID,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,Up
844,10.802,7.621,4.716,11.914,0.513,-0.513,14,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
845,10.735,7.934,4.693,11.914,0.293,-0.293,15,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
846,10.669,8.247,4.693,11.914,0.171,-0.171,16,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
847,10.602,8.560,4.693,11.914,0.126,-0.126,17,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,10.535,8.873,4.710,11.914,0.222,-0.222,18,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
849,10.469,9.186,4.735,11.914,0.389,-0.389,19,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
850,10.402,9.499,4.764,11.914,0.716,-0.716,20,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
851,10.336,9.812,4.815,11.914,1.005,-1.005,21,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
852,10.269,10.125,4.866,11.914,1.187,-1.187,22,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
853,10.203,10.438,4.936,11.914,1.250,-1.250,23,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
854,10.136,10.751,5.013,11.914,1.208,-1.208,24,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
855,10.070,11.064,5.098,11.914,1.089,-1.089,25,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
856,10.003,11.377,5.202,11.914,1.048,-1.048,26,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
857,9.937,11.690,5.306,11.914,1.119,-1.119,27,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
858,9.870,12.003,5.438,11.914,1.336,-1.336,28,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
859,9.804,12.316,5.570,11.914,1.637,-1.637,29,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
860,9.737,12.629,5.723,11.914,1.923,-1.923,30,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
861,9.671,12.942,5.887,11.914,2.252,-2.252,31,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
862,9.604,13.255,6.065,11.914,2.814,-2.814,32,27,0,12.150,5.887,4.693,12.150,0.269,6.395,12.150,11.505,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
863,-184.902,-20.529,-3.010,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
864,-183.902,-20.529,-3.010,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
865,-184.902,-20.529,-2.010,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
866,-184.902,-19.529,-3.010,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
867,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
868,1.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
869,0.000,0.000,1.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
870,0.000,1.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
